index,item_id,source,notes,location,value,inventory_date,title,series,type,date_year,medium,signatures_and_writing,condition,category,height,width,depth,size_notes,dimensions,file1,file2,file3,file4,file5,url1,url2,url3,url4,url5
13,AT.P.0028,Aldo foundation,,Rack 6,,05/09/2013,Untitled,,,,Duco and acrylic on masonite,"LC: ""A.Tambellini""",,Painting,45,35.375,,,,,,,,,,,,,
2350,AT.P.0029,Anna,"Gifted to Anna, Inventing Downtown, JCG",Rack 6,,05/09/2013,We Are the Primitives of a New Era, Manifesto Series,,c 1961,"duco, acrylic, pencil on paper","UR: ""We are the primitives of a new era."" LR: ""Aldo Tambellini '61""",,Painting,25,30,,,,,,,,,,,,,
14,AT.P.0030,Aldo foundation,,Rack 7,,05/09/2013,,Destruction Series II ,,,graphite and wax on cardboard,"LR: ""Aldo Tambellini 88""",,Painting,20,30,,,,,,,,,,,,,
15,AT.P.0031,Aldo foundation,,Rack 7,,05/09/2013,Destruction, Destruction II Series,,,graphite and wax on cardboard,"LR: ""Aldo Tambellini 89""",,Painting,31.75,39.75,,,,,,,,,,,,,
2351,AT.P.0032,Anna,"Gifted to Anna, JCG",Rack 7,,05/09/2013,EB-2, To Be Enveloped by Black,,,Duco on paper,"LR: ""Aldo Tambellini'61""",,Painting,23,,,,,,,,,,,,,,
2539,AT.P.0033,Anna,"Anna
Anna",Rack 7,,05/09/2013,Black Energy 2,Black Energy Burns with Fire,,,Duco and acrylic on cardboard,"LR: ""Aldo Tambellini '62""","Corner piece off, Backing on Frame torn",Painting,30,39,,,,,,,,,,,,,
2540,AT.P.0034,Anna,Anna,Rack 7,,05/09/2013,Black Energy 1,,,,acrylic on cardboard,"LR: ""Aldo Tambellini '62""",,Painting,30,39,,,,,,,,,,,,,
16,AT.P.0035,Aldo foundation,,Rack 7,,05/09/2013,B ? , Suspended,,,acrylic and graphite on architectural paper,"LR: ""Aldo Tambellini '89""",Frame damage,Painting,29.75,41.75,,,,,,,,,,,,,
2352,AT.P.0036,Anna,"Gifted to Anna, JCG",Rack 7,,05/09/2013,A-11, Suspended Series,,ca. 1989,graphite and acrylic on architecture paper,,,Painting,30,42,,,,"remote:AT.P.36.jpg
size:1632,1224
JPEG:AT.P.36_8.jpg",,,,,,,,,
17,AT.P.0037,Aldo foundation,,Rack 7,,05/09/2013,BS-1, Black Space Series,,ca. 1961-62,Duco  and sand on paper,,,Painting,25.75,,,,,"remote:AT.P.37.jpg
size:1632,1224
JPEG:AT.P.37_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.37.jpg?alt=media&token=2ce4b96b-a246-4e00-b5ab-83f34ef8135f,,,,
2353,AT.P.0038,Anna,"Gifted to Anna, JCG",Rack 7,,05/09/2013,The Seed 13, The Black Seed of Cosmic Creation Series,,,Duco and graphite on paper,"LR: ""Aldo Tambellini Feb 19-62""",,Painting,25,19,,,,"remote:AT.P.38.jpg
size:1224,1632
JPEG:AT.P.38_8.jpg",,,,,,,,,
18,AT.P.0039,Aldo foundation,,Rack 7,,05/09/2013,Silent Series I,Silent Series,,,Duco and graphite on paper,"Verso: UL: ""June 1964"" UC: Silence I Top"" / UR: ""Top Aldo Tambellini 414 West Broadway, NYC"" LR: ""Aldo Tambellini There is a need for more people like you""",,Painting,28.75,32.125,,,,"remote:AT.P.39.jpg
size:1632,1224
JPEG:AT.P.39_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.39.jpg?alt=media&token=e106602d-8af7-4f80-863c-97138c49a8d2,,,,
19,AT.P.0040,Aldo foundation,,Rack 7,,05/09/2013,Silent Series II,Silent Series,,ca. 1964,Duco on paper on Masonite,"Verso: UC: ""Aldo Tambellini / 1009 - 1010""",,Painting,28.75,32,,,,"remote:AT.P.40.jpg
size:1632,1224
JPEG:AT.P.40_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.40.jpg?alt=media&token=98a2374d-2376-4648-99c2-bae16dd16279,,,,
20,AT.P.0041,Aldo foundation,,Rack 7,,05/09/2013,Silent Series III,Silent Series,,ca. 1964,Duco on paper on Masonite,,,Painting,28.75,32,,,,"remote:AT.P.41.jpg
size:1632,1224
JPEG:AT.P.41_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.41.jpg?alt=media&token=f795ef9e-b1c8-475a-a3d4-20032a9950f1,,,,
22,AT.P.0042,Aldo foundation,Gifted to Wendy in memorial,Rack 7,,05/09/2013,BS-4, Black Space Series,,ca. 1961-62,"Duco, acrylic, and sand on paper",,,Painting,26,,,,,"remote:AT.P.43.jpg
size:1632,1224
JPEG:AT.P.43_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.43.jpg?alt=media&token=4298e629-2888-4b91-8d65-6fe23c96b418,,,,
21,AT.P.0043,Aldo foundation,Gifted for Christmas to Wendy 2018,,25000,05/09/2013,BS-2, Black Space Series,,ca. 1961-62,Duco and sand on paper,,,Painting,26,,,,,"remote:IMG_3402.JPG
size:320,240
JPEG:IMG_3402_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FIMG_3402.jpg?alt=media&token=0e1b1968-618e-42e4-a7bc-f9d5fb37c927,,,,
23,AT.P.0044,Aldo foundation,,Rack 7,,05/09/2013,Untitled,,,ca. 1961-62,Duco on paper,,,Painting,32,28.5,,,,"remote:AT.P.44.jpg
size:1224,1632
JPEG:AT.P.44_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.44.jpg?alt=media&token=89d2a313-94f2-4404-95dd-e22ef0f3f4b5,,,,
2354,AT.P.0045,Anna,Gifted to Anna,Rack 7,,05/09/2013,The Seed 1, The Black Seed of Cosmic Creation Series,,,Duco and sand on paper,"LR: ""Aldo Tambellini '61""",,Painting,25.875,26,,,,"remote:AT.P.45.jpg
size:1224,1632
JPEG:AT.P.45_8.jpg",,,,,,,,,
2355,AT.P.0046,Anna,"Gifted to Anna, JCG",Rack 7,,05/09/2013,The Seed 2, The Black Seed of Cosmic Creation Series,,,duco on paper,"LR: ""Aldo Tambellini '61""",,Painting,25.875,26,,,,,,,,,,,,,
24,AT.P.0047,Aldo foundation,,Rack 7,,05/16/2013,BS-3, Black Space Series,,ca. 1961-62,Duco and sand on paper,,,Painting,25.5,,,,,"remote:IMG_3401.JPG
size:320,240
JPEG:IMG_3401_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FIMG_3401.jpg?alt=media&token=9ad65b37-76a9-43d8-8d96-cb557bc23eec,,,,
25,AT.P.0048,Aldo foundation,,Rack 8,,05/16/2013,BS-5, Black Space Series,,ca. 1961-62,Duco  and sand on paper,,,Painting,26,,,,,"remote:AT.P.48.jpg
size:1632,1224
JPEG:AT.P.48_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.48.jpg?alt=media&token=2b1c858b-f197-4329-970e-fc53fcd6a3ec,,,,
2356,AT.P.0049,Anna,"Gifted to Anna, JCG",Rack 8,,05/16/2013,BS-6, Black Space Series,,ca. 1961-62,Duco  and sand on paper,,,Painting,26,,,,,"remote:AT.P.49.jpg
size:1632,1224
JPEG:AT.P.49_8.jpg",,,,,,,,,
26,AT.P.0050,Aldo foundation,,Rack 8,,05/16/2013,BS-7, Black Space Series,,ca. 1961-62,Duco  and sand on paper,,,Painting,26,,,,,"remote:AT.P.50.jpg
size:1632,1224
JPEG:AT.P.50_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.50.jpg?alt=media&token=5b1fc213-32c5-44f8-8b89-b48b47bcac2d,,,,
27,AT.P.0051,Aldo foundation,,Rack 8,,05/16/2013,BS-8, Black Space Series,,ca. 1961-62,Duco  and sand on paper,,,Painting,26,,,,,"remote:AT.P.51.jpg
size:1632,1224
JPEG:AT.P.51_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.51.jpg?alt=media&token=7bf56b6d-b85e-4b5e-8088-5dc5b6cc581c,,,,
2357,AT.P.0052,Anna,"Gifted to Anna, JCG",Rack 8,,05/16/2013,The Seed 4, The Black Seed of Cosmic Creation Series,,,duco and sand on paper,"LR: ""Aldo Tambellini 62""",,Painting,17.5,17.5,,,,,,,,,,,,,
2358,AT.P.0053,Anna,Gifted to Anna,Rack 8,,05/16/2013,Black ?, Black Is Series,,,Wax and graphite on cardboard,,,Painting,17.5,32.25,,,,"remote:AT.P.53.jpg
size:1632,1224
JPEG:AT.P.53_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.53.jpg?alt=media&token=345f6266-06fb-4062-bea0-2aa09238f91c,,,,
28,AT.P.0054,Aldo foundation,,Rack 8,,05/16/2013,A-1, Aleksey,,,Acrylic on canvas,,,Painting,,,,,,"remote:AT.P.54.jpg
size:1632,1224
JPEG:AT.P.54_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.54.jpg?alt=media&token=c06bedeb-1bbb-4570-bbdf-a0d4c36be3a9,,,,
29,AT.P.0055,Aldo foundation,,Rack 8,,05/16/2013,A-2, Aleksey,,,Acrylic on canvas,,,Painting,30,30,,,,"remote:AT.P.55.jpg
size:1632,1224
JPEG:AT.P.55_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.55.jpg?alt=media&token=cc71b4ca-db8c-481a-ae73-2fe24c48d52c,,,,
30,AT.P.0056,Aldo foundation,,Rack 8,,05/16/2013,Untitled,,,,"Collage, acrylic, and be-be shots on canvas","LR: ""Anna Aldo AD 2006""",,Painting,17.5,23.75,,,,"remote:AT.P.56.jpg
size:1632,1224
JPEG:AT.P.56_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.56.jpg?alt=media&token=43820ab9-7a26-4904-b010-8002816f0c86,,,,
31,AT.P.0057,Aldo foundation,,Rack 8,,05/16/2013,EB-3, Eveloped by Black,,,Duco on paper on wood with sand,"LR: ""Aldo Tambellini Nov '63""",Torn upper Right corner,Painting,26,26,,,,,,,,,,,,,
32,AT.P.0058,Aldo foundation,Pierre Menard Demonstration,Rack 8,,05/16/2013,A-3, Aleksey,,,Acrylic on canvas,,,Painting,30,30,,,,,,,,,,,,,
33,AT.P.0059,Aldo foundation,,Rack 8,,05/16/2013,Vortex Goldawsky,,,,Duco on paper,"LR: ""Aldo Tambellini Nov: 63""",No Frame,Painting,22.75,23.25,,,,"remote:AT.P.59.jpg
size:1632,1224
JPEG:AT.P.59_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.59.jpg?alt=media&token=8a134646-0e02-41d0-b5b3-0f015ad14513,,,,
34,AT.P.0060,Aldo foundation,,Rack 8,,05/16/2013,A-4, Aleksey,,,"Collage, acrylic, and be-be shots on canvas","LR: ""Aldo 2006 Anna AD""",,Painting,17.5,23.75,,,,"remote:AT.P.60.jpg
size:1632,1224
JPEG:AT.P.60_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.60.jpg?alt=media&token=77724dc1-f2b3-4733-8ea8-a9704e850250,,,,
35,AT.P.0061,Aldo foundation,,Rack 8,,05/16/2013,A-5, Aleksey,,,Collage and acrylic on canvas,"LR: ""AD, Anna, Aldo 2006""",,Painting,23.75,17.75,,,,"remote:AT.P.61.jpg
size:1224,1632
JPEG:AT.P.61_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.61.jpg?alt=media&token=e7f41830-b4f9-4e9c-b845-9d22cf6d6696,,,,
36,AT.P.0062,Aldo foundation,,Rack 8,,05/16/2013,Solvy, NY,,,Acrylic on canvas board,"Recto: LR: ""Tambellini A. 1946"" Verso: LC: ""Aldo Tambellini 1946""",,Painting,16,14,,,,,,,,,,,,,
37,AT.P.0063,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-10,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
38,AT.P.0064,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-11,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
39,AT.P.0065,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-12,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
40,AT.P.0066,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-13,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
41,AT.P.0067,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-14,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
42,AT.P.0068,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-15,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
43,AT.P.0069,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-16,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
44,AT.P.0070,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-17,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
45,AT.P.0071,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-18,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2292""",,Painting,23,,,,,,,,,,,,,,
46,AT.P.0072,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-19,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2281""",,Painting,23,,,,,,,,,,,,,,
47,AT.P.0073,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-20,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2290""",,Painting,23,,,,,,,,,,,,,,
48,AT.P.0074,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-21,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2288""",,Painting,23,,,,,,,,,,,,,,
49,AT.P.0075,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-22,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
50,AT.P.0076,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-23,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
51,AT.P.0077,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-24,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2130""",,Painting,23,,,,,,,,,,,,,,
52,AT.P.0078,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-25,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2123""",,Painting,23,,,,,,,,,,,,,,
53,AT.P.0079,Aldo foundation,,"Rack 15, Shelf 0",,05/16/2013,EB-26,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2126""",,Painting,23,,,,,,,,,,,,,,
54,AT.P.0080,Aldo foundation,,"Rack 15, Shelf 0",,05/16/2013,EB-27,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2276""",,Painting,23,,,,,,,,,,,,,,
55,AT.P.0081,Aldo foundation,,"Rack 15, Shelf 0",,05/16/2013,EB-28,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2277""",,Painting,23,,,,,,,,,,,,,,
2359,AT.P.0082,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-29,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2284""",,Painting,23,,,,,,,,,,,,,,
2360,AT.P.0083,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-30,To Be Enveloped by Black,,,Duco on paper,Verso: UL: 2278,,Painting,23,,,,,,,,,,,,,,
2361,AT.P.0084,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-31,To Be Enveloped by Black,,,Duco on paper,"Verso: UL: ""2280""",,Painting,23,,,,,,,,,,,,,,
2362,AT.P.0085,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-32,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
2363,AT.P.0086,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-33,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
2364,AT.P.0087,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,05/16/2013,EB-34,To Be Enveloped by Black,,,Duco on paper,,,Painting,23,,,,,,,,,,,,,,
56,AT.P.0088,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,10, Endless Series,,,Duco on paper,"Verso: UR: ""45"" / LL: ""AT""",,Painting,23,,,,,,,,,,,,,,
57,AT.P.0089,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,11, Endless Series,,,Duco on paper,"Verso: UL: ""44""",,Painting,23,,,,,,,,,,,,,,
58,AT.P.0090,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,12,Endless Series,,,Duco on paper,"Verso: UL: ""43"" / LR: ""AT""",,Painting,23,,,,,,,,,,,,,,
59,AT.P.0091,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,13, Endless Series,,,Duco on paper,"Verso: UL: ""42"" / LR: ""AT""",,Painting,23,,,,,,,,,,,,,,
60,AT.P.0092,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,14, Endless Series,,,Duco on paper,"Verso: UL: ""41"" / LR: ""Oct - 9""",,Painting,23,,,,,,,,,,,,,,
61,AT.P.0093,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,15, Endless Series,,,Duco on paper,"Verso: UL: ""40"" / LR: ""AT"" / LL: ""Oct 7 63""",,Painting,23,,,,,,,,,,,,,,
62,AT.P.0094,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,16, Endless Series,,,Duco on paper,"Verso: LL: ""AT"" / UR: ""39""",,Painting,23,,,,,,,,,,,,,,
63,AT.P.0095,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,17, Endless Series,,,Duco on paper,"Verso: UR: ""38""",,Painting,23,,,,,,,,,,,,,,
64,AT.P.0096,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,18, Endless Series,,,Duco on paper,"Verso: UR: ""37"" / LR: ""Oct 9 '63""",,Painting,23,,,,,,,,,,,,,,
65,AT.P.0097,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,19, Endless Series,,,Duco on paper,"Verso: UR: ""36"" / LL: ""Oct 9/63""",,Painting,23,,,,,,,,,,,,,,
66,AT.P.0098,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,20, Endless Series,,,Duco on paper,"Verso: UR: ""35"" / LL: ""A.T.""",,Painting,23,,,,,,,,,,,,,,
67,AT.P.0099,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,21, Endless Series,,,Duco on paper,"Verso: LL: ""Oct 9/63"" UR: ""34""",,Painting,23,,,,,,,,,,,,,,
68,AT.P.0100,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,22, Endless Series,,,Duco on paper,"Verso: UR: ""33"" / LL: ""AT""",,Painting,23,,,,,,,,,,,,,,
69,AT.P.0101,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,23, Endless Series,,,Duco on paper,"Verso: LL: ""AT"" / UR: ""32""",,Painting,23,,,,,,,,,,,,,,
70,AT.P.0102,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,05/16/2013,24, Endless Series,,,Duco on paper,"Verso: UL: ""31""",,Painting,23,,,,,,,,,,,,,,
71,AT.P.0103,Aldo foundation,,"Box 2, circluar table",,05/16/2013,25, Endless Series,,,Duco on paper,"Verso: LR: ""Oct 7/63"" / UR: ""30""",,Painting,23,,,,,,,,,,,,,,
