index,item_id,source,notes,location,value,inventory_date,title,series,date_year,medium,signature_and_writing,condition,category,height,width,depth,size_note,file1,file2,file3,file4,file5
96,AT.P.0046,Anna,"Gifted to Anna, JCG",Rack 7,,2013-05-09,The Seed 2, The Black Seed of Cosmic Creation Series,,duco on paper,"LR: ""Aldo Tambellini '61""",,Painting,25.875,26.0,,,,,,,
97,AT.P.0047,Aldo foundation,,Rack 7,,2013-05-16,BS-3, Black Space Series,ca. 1961-62,Duco and sand on paper,,,Painting,25.5,,,,IMG_3401.JPG,,,,
98,AT.P.0048,Aldo foundation,,Rack 8,,2013-05-16,BS-5, Black Space Series,ca. 1961-62,Duco and sand on paper,,,Painting,26.0,,,,AT.P.48.jpg,,,,
99,AT.P.0049,Anna,"Gifted to Anna, JCG",Rack 8,,2013-05-16,BS-6, Black Space Series,ca. 1961-62,Duco and sand on paper,,,Painting,26.0,,,,AT.P.49.jpg,,,,
100,AT.P.0050,Aldo foundation,,Rack 8,,2013-05-16,BS-7, Black Space Series,ca. 1961-62,Duco and sand on paper,,,Painting,26.0,,,,AT.P.50.jpg,,,,
101,AT.P.0051,Aldo foundation,,Rack 8,,2013-05-16,BS-8, Black Space Series,ca. 1961-62,Duco and sand on paper,,,Painting,26.0,,,,AT.P.51.jpg,,,,
102,AT.P.0052,Anna,"Gifted to Anna, JCG",Rack 8,,2013-05-16,The Seed 4, The Black Seed of Cosmic Creation Series,,duco and sand on paper,"LR: ""Aldo Tambellini 62""",,Painting,17.5,17.5,,,,,,,
103,AT.P.0053,Anna,Gifted to Anna,Rack 8,,2013-05-16,Black ?, Black Is Series,,Wax and graphite on cardboard,,,Painting,17.5,32.25,,,AT.P.53.jpg,,,,
104,AT.P.0054,Aldo foundation,,Rack 8,,2013-05-16,A-1, Aleksey,,Acrylic on canvas,,,Painting,,,,,AT.P.54.jpg,,,,
105,AT.P.0055,Aldo foundation,,Rack 8,,2013-05-16,A-2, Aleksey,,Acrylic on canvas,,,Painting,30.0,30.0,,,AT.P.55.jpg,,,,
106,AT.P.0056,Aldo foundation,,Rack 8,,2013-05-16,Untitled,,,"Collage, acrylic, and be-be shots on canvas","LR: ""Anna Aldo AD 2006""",,Painting,17.5,23.75,,,AT.P.56.jpg,,,,
107,AT.P.0057,Aldo foundation,,Rack 8,,2013-05-16,EB-3, Eveloped by Black,,Duco on paper on wood with sand,"LR: ""Aldo Tambellini Nov '63""",Torn upper Right corner,Painting,26.0,26.0,,,,,,,
108,AT.P.0058,Aldo foundation,Pierre Menard Demonstration,Rack 8,,2013-05-16,A-3, Aleksey,,Acrylic on canvas,,,Painting,30.0,30.0,,,,,,,
109,AT.P.0059,Aldo foundation,,Rack 8,,2013-05-16,Vortex Goldawsky,,,Duco on paper,"LR: ""Aldo Tambellini Nov: 63""",No Frame,Painting,22.75,23.25,,,AT.P.59.jpg,,,,
110,AT.P.0060,Aldo foundation,,Rack 8,,2013-05-16,A-4, Aleksey,,"Collage, acrylic, and be-be shots on canvas","LR: ""Aldo 2006 Anna AD""",,Painting,17.5,23.75,,,AT.P.60.jpg,,,,
111,AT.P.0061,Aldo foundation,,Rack 8,,2013-05-16,A-5, Aleksey,,Collage and acrylic on canvas,"LR: ""AD, Anna, Aldo 2006""",,Painting,23.75,17.75,,,AT.P.61.jpg,,,,
112,AT.P.0062,Aldo foundation,,Rack 8,,2013-05-16,Solvy, NY,,Acrylic on canvas board,"Recto: LR: ""Tambellini A. 1946"" Verso: LC: ""Aldo Tambellini 1946""",,Painting,16.0,14.0,,,,,,,
113,AT.P.0063,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-10,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
114,AT.P.0064,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-11,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
115,AT.P.0065,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-12,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
116,AT.P.0066,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-13,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
117,AT.P.0067,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-14,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
118,AT.P.0068,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-15,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
119,AT.P.0069,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-16,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
120,AT.P.0070,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-17,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
121,AT.P.0071,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-18,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2292""",,Painting,23.0,,,,,,,,
122,AT.P.0072,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-19,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2281""",,Painting,23.0,,,,,,,,
123,AT.P.0073,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-20,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2290""",,Painting,23.0,,,,,,,,
124,AT.P.0074,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-21,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2288""",,Painting,23.0,,,,,,,,
125,AT.P.0075,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-22,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
126,AT.P.0076,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-23,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
127,AT.P.0077,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-24,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2130""",,Painting,23.0,,,,,,,,
128,AT.P.0078,Aldo foundation,,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-25,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2123""",,Painting,23.0,,,,,,,,
129,AT.P.0079,Aldo foundation,,"Rack 15, Shelf 0",,2013-05-16,EB-26,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2126""",,Painting,23.0,,,,,,,,
130,AT.P.0080,Aldo foundation,,"Rack 15, Shelf 0",,2013-05-16,EB-27,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2276""",,Painting,23.0,,,,,,,,
131,AT.P.0081,Aldo foundation,,"Rack 15, Shelf 0",,2013-05-16,EB-28,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2277""",,Painting,23.0,,,,,,,,
132,AT.P.0082,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-29,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2284""",,Painting,23.0,,,,,,,,
133,AT.P.0083,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-30,To Be Enveloped by Black,,Duco on paper,Verso: UL: 2278,,Painting,23.0,,,,,,,,
134,AT.P.0084,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-31,To Be Enveloped by Black,,Duco on paper,"Verso: UL: ""2280""",,Painting,23.0,,,,,,,,
135,AT.P.0085,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-32,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
136,AT.P.0086,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-33,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
137,AT.P.0087,Anna,Gifted to Anna,"Rack 15, Shelf 0, Box 1",,2013-05-16,EB-34,To Be Enveloped by Black,,Duco on paper,,,Painting,23.0,,,,,,,,
138,AT.P.0088,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,10, Endless Series,,Duco on paper,"Verso: UR: ""45"" / LL: ""AT""",,Painting,23.0,,,,,,,,
139,AT.P.0089,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,11, Endless Series,,Duco on paper,"Verso: UL: ""44""",,Painting,23.0,,,,,,,,
140,AT.P.0090,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,12,Endless Series,,Duco on paper,"Verso: UL: ""43"" / LR: ""AT""",,Painting,23.0,,,,,,,,
141,AT.P.0091,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,13, Endless Series,,Duco on paper,"Verso: UL: ""42"" / LR: ""AT""",,Painting,23.0,,,,,,,,
142,AT.P.0092,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,14, Endless Series,,Duco on paper,"Verso: UL: ""41"" / LR: ""Oct - 9""",,Painting,23.0,,,,,,,,
143,AT.P.0093,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,15, Endless Series,,Duco on paper,"Verso: UL: ""40"" / LR: ""AT"" / LL: ""Oct 7 63""",,Painting,23.0,,,,,,,,
144,AT.P.0094,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,16, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""39""",,Painting,23.0,,,,,,,,
145,AT.P.0095,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,17, Endless Series,,Duco on paper,"Verso: UR: ""38""",,Painting,23.0,,,,,,,,
146,AT.P.0096,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,18, Endless Series,,Duco on paper,"Verso: UR: ""37"" / LR: ""Oct 9 '63""",,Painting,23.0,,,,,,,,
147,AT.P.0097,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,19, Endless Series,,Duco on paper,"Verso: UR: ""36"" / LL: ""Oct 9/63""",,Painting,23.0,,,,,,,,
148,AT.P.0098,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,20, Endless Series,,Duco on paper,"Verso: UR: ""35"" / LL: ""A.T.""",,Painting,23.0,,,,,,,,
149,AT.P.0099,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,21, Endless Series,,Duco on paper,"Verso: LL: ""Oct 9/63"" UR: ""34""",,Painting,23.0,,,,,,,,
150,AT.P.0100,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,22, Endless Series,,Duco on paper,"Verso: UR: ""33"" / LL: ""AT""",,Painting,23.0,,,,,,,,
151,AT.P.0101,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,23, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""32""",,Painting,23.0,,,,,,,,
152,AT.P.0102,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,24, Endless Series,,Duco on paper,"Verso: UL: ""31""",,Painting,23.0,,,,,,,,
153,AT.P.0103,Aldo foundation,,"Box 2, circluar table",,2013-05-16,25, Endless Series,,Duco on paper,"Verso: LR: ""Oct 7/63"" / UR: ""30""",,Painting,23.0,,,,,,,,
154,AT.P.0104,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,26, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""29""",,Painting,23.0,,,,,,,,
155,AT.P.0105,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,27, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / LR: ""Oct 7/63"" / UR: ""28""",,Painting,23.0,,,,,,,,
156,AT.P.0106,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,28, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""27""",,Painting,23.0,,,,,,,,
157,AT.P.0107,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,29, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""26""",,Painting,23.0,,,,,,,,
158,AT.P.0108,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,30, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""25""",,Painting,23.0,,,,,,,,
159,AT.P.0109,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,31, Endless Series,,Duco on paper,"Verso: UR: ""24""",,Painting,23.0,,,,,,,,
160,AT.P.0110,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,32, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""23""",,Painting,23.0,,,,,,,,
161,AT.P.0111,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,33, Endless Series,,Duco on paper,"Verso: UR: ""22"" / LL: ""LL""",,Painting,23.0,,,,,,,,
162,AT.P.0112,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,34, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR:"" 21""",,Painting,23.0,,,,,,,,
163,AT.P.0113,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,35, Endless Series,,Duco on paper,"Verso: UR: ""20"" / LL: ""AT""",Rip on right side,Painting,23.0,,,,,,,,
164,AT.P.0114,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,36, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / LR: ""19""",,Painting,23.0,,,,,,,,
165,AT.P.0115,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,37, Endless Series,,Duco on paper,"Verso: LL: ""Oct 9/63"" / UR: ""18""",,Painting,23.0,,,,,,,,
166,AT.P.0116,Aldo foundation,,"Box 2, circluar table",,2013-05-16,38, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""17""",,Painting,23.0,,,,,,,,
167,AT.P.0117,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,39, Endless Series,,Duco on paper,"Verso: LL:"" AT"" / UR: ""16"" / LR: ""Oct 7/63""",,Painting,23.0,,,,,,,,
168,AT.P.0118,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,40, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""15"" /",,Painting,23.0,,,,,,,,
169,AT.P.0119,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,41, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""14""",,Painting,23.0,,,,,,,,
170,AT.P.0120,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,42, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / UR: ""13""",,Painting,23.0,,,,,,,,
171,AT.P.0121,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,43, Endless Series,,Duco on paper,"Verso: UR: ""12"" / LL: ""AT""",,Painting,23.0,,,,,,,,
172,AT.P.0122,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,44, Endless Series,,Duco on paper,"Verso: LL: ""AT"" / LR: ""Oct 7/63"" / UR: ""11""",,Painting,23.0,,,,,,,,
173,AT.P.0123,Aldo foundation,,"Rack 15, Shelf 0, Box 2",,2013-05-16,45, Endless Series,,Duco on paper,"Verso: UR: ""10""",,Painting,23.0,,,,,,,,
174,AT.P.0124,Anna,Anna and ZKM,"Rack 9, Shelf 3",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,31.75,40.0,,,AT.P.124.jpg,,,,
175,AT.P.0125,Anna,Gifted to Anna     ZKM,"Rack 9, Shelf 3",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,31.75,40.0,,,AT.P.125.jpg,,,,
176,AT.P.0126,Aldo foundation,,"Rack 9, Shelf 3",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,31.75,40.0,,,AT.P.126.jpg,,,,
177,AT.P.0127,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.127.jpg,,,,
178,AT.P.0128,Anna,Anna,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,31.0,,,AT.P.128.jpg,,,,
179,AT.P.0129,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.129.jpg,,,,
180,AT.P.0130,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.130.jpg,,,,
181,AT.P.0131,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.131.jpg,,,,
182,AT.P.0132,Anna,Anna,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,N/A,wax and graphite on cardboard,,,Painting,31.2,25.25,,,AT.P.132.jpg,,,,
183,AT.P.0133,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.133.jpg,,,,
184,AT.P.0134,Aldo foundation,,"Rack 9, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on paper,,,Painting,22.0,29.875,,,AT.P.134.jpg,,,,
185,AT.P.0135,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,Wax and graphite on paper,,,Painting,22.125,30.0,,,,,,,
186,AT.P.0136,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,Wax and graphite on paper,,,Painting,22.125,30.0,,,AT.P.136.jpg,,,,
187,AT.P.0137,Gifted,Gifted to Paul Tambellini,Shipping box 1,12000,2013-05-23,,Destruction Series II,ca. 1989,Wax and graphite on paper,,,Painting,22.125,30.0,,,AT.P.137.jpg,,,,
188,AT.P.0138,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.25,29.875,,,AT.P.138.jpg,,,,
189,AT.P.0139,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.139.jpg,,,,
190,AT.P.0140,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.140.jpg,,,,
191,AT.P.0141,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,39.875,,,AT.P.141.jpg,,,,
192,AT.P.0142,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.142.jpg,,,,
193,AT.P.0143,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,20.0,30.0,,,AT.P.143.jpg,,,,
194,AT.P.0144,Aldo foundation,,"Rack 9, Shelf 4, Stack 2",,2013-05-23,,Destruction Series II,ca. 1989,wax and graphite on cardboard,,,Painting,19.75,29.875,,,AT.P.144.jpg,,,,
195,AT.P.0145,Anna,Gifted to Anna,"Rack 10, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,Wax and graphite on cardboard,,,Painting,15.0,20.0,,,AT.P.145.jpg,,,,
196,AT.P.0146,Anna,Gifted to Anna,"Rack 10, Shelf 4, Stack 1",,2013-05-23,,Destruction Series II,ca. 1989,Wax and graphite on cardboard,,,Painting,15.0,20.0,,,AT.P.146.jpg,,,,
